Point_ID,Output
1,-3.5098
2,-5.2644
3,-2.9296
4,-6.5668
5,-3.6707
6,-4.8907
7,-8.0698
8,-8.3114
9,-4.6811
10,-3.6715
11,-3.5132
12,-4.2504
13,-1.9603
14,-4.6293
15,-10.101
16,-5.4283
17,-4.9581
18,-2.187
19,-4.7925
20,-8.8361
21,-1.457
22,-2.2778
23,-6.0398
24,-2.481
25,-3.7425
26,-4.236
27,-5.5397
28,-4.9598
29,-7.513
30,-5.2501
31,-5.5887
32,-2.4364
33,-7.1649
34,-3.3359
35,-4.5978
36,-4.7179
37,-1.4291
38,-5.3524
39,-4.4166
40,-5.0196
41,-2.0902
42,-6.5224
43,-7.7534
44,-2.1328
45,-6.5468
46,-4.7614
47,-1.4354
48,-2.8936
49,-1.8815
50,-8.8863
51,-6.8678
52,-1.3055
53,-1.9731
54,-2.4451
55,-3.1682
56,-5.1453
57,-3.7376
58,-10.246
59,-7.9575
60,-6.3506
61,-3.5811
62,-5.0357
63,-14.794
64,-8.6698
65,-1.7843
66,-0.5509
67,-3.639
68,-3.8822
69,-7.8022
70,-1.6435
71,-3.6902
72,-10.11
73,-7.5607
74,-4.8056
75,-3.4835
76,-6.4852
77,-7.2635
78,-6.3804
79,-1.0189
80,-14.729
81,-1.3052
82,-3.2883
83,-5.3948
84,-4.8574
85,-2.5467
86,-8.1599
87,-8.5347
88,-4.0969
89,-1.0339
90,-10.311
91,-7.9611
92,-4.2473
93,-4.2449
94,-9.3335
95,-0.8476
96,-5.2969
97,-2.1884
98,-2.4182
99,-2.0977
100,-5.1007
101,-6.5224
102,-6.304
103,-8.4385
104,-7.8705
105,-3.4825
106,-2.8814
107,-4.6099
108,-0.94287
109,-5.5681
110,-0.18039
111,-9.2893
112,-3.673
113,-2.8261
114,-0.62221
115,-2.961
116,-1.9963
117,-3.4339
118,-5.5276
119,-7.8221
120,-2.8213
121,-5.5459
122,-3.1979
123,-6.009
124,-10.852
125,-2.1316
126,-5.6869
127,-2.8968
128,-2.0047
129,-4.8694
130,-4.3437
131,-1.0185
132,-7.2053
133,-5.0442
134,-4.8356
135,-7.3404
136,-3.8987
137,-6.8753
138,-1.2866
139,-3.2655
140,-4.3101
141,-8.733
142,-7.3996
143,-1.5621
144,-8.4804
145,-4.6834
146,-2.7339
147,-2.5321
148,-4.9211
149,-3.5035
150,-10.014
151,-8.1011
152,-3.8158
153,-8.8953
154,-14.235
155,-3.3924
156,-5.1179
