Point_ID,Output
1,-3.5178
2,-5.275
3,-2.9315
4,-6.5061
5,-3.6711
6,-4.9059
7,-8.069
8,-8.3151
9,-4.6812
10,-3.6692
11,-3.5162
12,-4.2486
13,-1.9754
14,-4.6268
15,-10.094
16,-5.4296
17,-4.968
18,-2.1846
19,-4.7056
20,-9.0242
21,-1.4564
22,-2.2501
23,-6.0293
24,-2.5208
25,-3.7286
26,-4.2394
27,-5.5399
28,-4.9489
29,-7.4613
30,-5.2186
31,-5.5927
32,-2.4181
33,-7.1602
34,-3.3252
35,-4.6233
36,-4.7328
37,-1.427
38,-5.3479
39,-4.4061
40,-5.0206
41,-2.0913
42,-6.5226
43,-7.7454
44,-2.1385
45,-6.5555
46,-4.7417
47,-1.4621
48,-2.8936
49,-1.8796
50,-8.8864
51,-6.868
52,-1.3276
53,-1.9479
54,-2.4517
55,-3.1573
56,-5.1533
57,-3.7159
58,-10.262
59,-7.8977
60,-6.3563
61,-3.5817
62,-5.0268
63,-14.805
64,-8.6503
65,-1.7708
66,-0.55348
67,-3.64
68,-3.8719
69,-7.8066
70,-1.6228
71,-3.6891
72,-10.256
73,-7.5584
74,-4.781
75,-3.5122
76,-6.4759
77,-7.2736
78,-6.3894
79,-1.0204
80,-14.738
81,-1.3057
82,-3.2807
83,-5.3945
84,-4.8396
85,-2.5363
86,-8.1748
87,-8.538
88,-4.0706
89,-1.0329
90,-10.329
91,-7.9046
92,-4.2468
93,-4.256
94,-9.3701
95,-0.84681
96,-5.278
97,-2.203
98,-2.4186
99,-2.0999
100,-5.1051
101,-6.53
102,-6.3098
103,-8.461
104,-7.8778
105,-3.4768
106,-2.886
107,-4.6193
108,-0.92594
109,-5.5365
110,-0.16008
111,-9.3001
112,-3.654
113,-2.8036
114,-0.58908
115,-2.9615
116,-1.9961
117,-3.4251
118,-5.5174
119,-7.828
120,-2.8242
121,-5.5457
122,-3.1976
123,-6.0095
124,-10.85
125,-2.1259
126,-5.6611
127,-2.8912
128,-2.0028
129,-4.8612
130,-4.34
131,-1.0237
132,-7.2524
133,-5.0482
134,-4.8421
135,-7.3512
136,-3.9084
137,-6.8786
138,-1.2821
139,-3.2646
140,-4.3124
141,-8.729
142,-7.3723
143,-1.5814
144,-8.2892
145,-4.7369
146,-2.7264
147,-2.5223
148,-4.9217
149,-3.5058
150,-10.001
151,-8.2489
152,-3.7846
153,-8.9218
154,-14.232
155,-3.402
156,-5.1107
157,-3.6162
158,-3.3583
159,-8.4251
160,-2.5061
161,-3.4995
162,-4.9165
163,-3.7329
164,-3.6959
165,-5.6161
166,-13.002
167,-8.5734
168,-3.059
169,-3.3155
170,-3.8422
171,-4.3109
172,-2.81
173,-18.143
174,-2.6144
175,-1.884
176,-3.4901
177,-2.6915
178,-9.0478
179,-6.4118
180,-6.5042
181,-2.6133
182,-4.9321
183,-5.3355
184,-5.0721
185,-3.0377
186,-3.3635
187,-6.296
188,-7.5702
189,-3.9271
190,-4.5264
191,-0.7685
192,-0.3976
193,-2.7533
194,-10.897
195,-2.3464
196,-5.258
197,-3.33
198,-6.3773
199,-4.9635
200,-9.6086
201,-1.2092
202,-5.0989
203,-9.6006
204,-5.0495
205,-7.8897
206,-0.076497
207,-5.3689
208,-3.4322
209,-1.5856
210,-5.3897
211,-9.4247
212,-3.841
213,-3.8669
214,-6.0627
215,-3.0483
216,-6.5565
217,-6.5129
218,-7.5027
219,-0.89012
220,-8.57
221,-5.9827
222,-4.8656
223,-5.238
224,-7.93
225,-5.1788
226,-2.8649
227,-3.8745
228,-1.6557
229,-2.6577
230,-3.6912
231,-7.4375
232,-6.1714
233,-6.0905
234,-1.5848
235,-1.1789
236,-4.9308
237,-11.965
238,-6.894
239,-9.2352
240,-6.849
241,-3.5659
242,-4.3498
243,-3.253
244,-7.2165
245,-3.4577
246,-2.8108
247,-2.6298
248,-12.09
249,-7.0703
250,-11.55
251,-11.616
252,-5.4938
253,-8.8146
254,-7.6724
255,-3.74
256,-3.7526
257,-6.4768
258,-7.9542
259,-5.9576
260,-4.3314
261,-1.9915
262,-2.8835
263,-5.593
264,-3.8314
265,-5.2153
266,-7.0679
267,-5.2077
268,-3.0258
269,-5.43
270,-2.1807
271,-2.8586
272,-6.267
273,-2.943
274,-11.199
275,-0.89009
276,-1.897
277,-5.1383
278,-21.852
279,-0.42377
280,-3.2368
281,-5.5398
282,-7.6427
283,-6.0509
284,-6.0773
285,-8.5573
286,-3.8172
287,-2.031
288,-1.9036
289,-6.415
290,-4.6992
291,-0.52069
292,-6.6293
293,-4.3336
294,-3.0901
295,-2.9531
296,-9.0657
297,-0.72388
298,-1.8333
299,-5.0588
300,-5.6087
301,-1.7864
302,-3.6629
303,-2.5962
304,-8.8235
305,-6.0001
306,-5.1084
307,-3.9898
308,-14.597
309,-5.1896
310,-5.4287
311,-3.0857
312,-7.473
313,-3.9578
314,-5.8262
315,-4.6671
316,-7.6178
317,-4.454
318,-1.9767
319,-3.1764
320,-3.6409
321,-8.1288
322,-7.076
323,-0.78679
324,-3.0464
325,-3.5397
326,-2.2161
327,-3.9303
328,-3.8111
329,-7.5089
330,-4.1179
331,-4.6707
332,-4.5848
333,-3.2922
334,-10.822
335,-8.7099
336,-4.7681
337,-5.4466
338,-6.9769
339,-4.7585
340,-3.3074
341,-3.9383
342,-2.2962
343,-2.1695
344,-6.3963
345,-3.0001
346,-7.8066
347,-2.0984
348,-6.6031
349,-5.5584
350,-3.4819
351,-2.9535
352,-4.2591
353,-8.2867
354,-4.9346
355,-3.6375
356,-3.6972
357,-4.8785
358,-5.4171
359,-2.6141
360,-7.1559
361,-9.3163
362,-3.4898
363,-3.0257
364,-9.4116
365,-0.54117
366,-7.5271
367,-7.9651
368,-6.9358
369,-0.83181
370,-3.785
371,-8.865
372,-3.7105
373,-5.2886
374,-5.2828
375,-2.2261
376,-4.888
377,-13.906
378,-4.0567
379,-6.177
380,-9.9431
381,-5.281
382,-8.1109
383,-1.4898
384,-3.0953
385,-7.7006
386,-8.1742
387,-8.412
388,-3.5221
389,-4.182
390,-4.7251
391,-4.5607
