Point_ID,Output
1,-3.9292
2,-5.3073
3,-3.2579
4,-6.687
5,-2.9955
6,-2.6639
7,-7.267
8,-7.5549
9,-4.8605
10,-2.409
11,-3.3573
12,-4.3174
13,-2.4907
14,-4.3797
15,-10.607
16,-4.951
17,-4.554
18,-2.6703
19,-4.4853
20,-7.9121
21,-1.4069
22,-2.004
23,-5.3931
24,-2.0198
25,-4.4955
26,-4.6167
27,-6.3322
28,-5.4071
29,-7.7428
30,-6.1815
31,-5.2795
32,-1.7087
33,-8.2766
34,-3.4701
35,-3.8653
36,-4.5097
37,-1.6854
38,-5.7071
39,-3.8049
40,-5.5816
41,-1.9189
42,-5.5442
43,-8.3588
44,-2.7506
45,-7.1824
46,-3.9052
47,-2.7949
48,-2.6437
49,-1.2284
50,-5.3626
51,-7.1703
52,-0.77049
53,-2.0889
54,-2.3303
55,-3.7117
56,-4.3377
57,-3.816
58,-10.941
59,-7.9896
60,-6.7809
61,-3.0437
62,-5.1785
63,-15.348
64,-3.7426
65,-2.4275
66,-1.0299
67,-3.4277
68,-4.5153
69,-7.7467
70,-2.3687
71,-4.5961
72,-9.6459
73,-6.6553
74,-4.9994
75,-3.8086
76,-7.9749
77,-7.5513
78,-6.656
79,-1.0375
80,-11.946
81,-1.03
82,-3.5599
83,-5.3669
84,-4.9079
85,-2.2462
86,-8.5379
87,-7.7484
88,-3.723
89,-1.433
90,-10.543
91,-8.3846
92,-4.5589
93,-3.4397
94,-5.8047
95,-0.39986
96,-5.116
97,-2.2079
98,-2.1905
99,-1.5092
100,-4.7554
101,-7.4038
102,-6.0852
103,-7.6084
104,-6.8754
105,-4.7116
106,-2.1181
107,-5.0556
108,-2.0472
109,-2.8574
110,0.39077
111,-6.8214
112,-4.9354
113,-2.6642
114,-1.0624
115,-3.118
116,-2.2426
117,-4.0932
118,-6.1316
119,-8.542
120,-3.1199
121,-5.5367
122,-2.7757
123,-5.4199
124,-12.156
125,-1.9699
126,-5.8497
127,-2.5145
128,-1.6293
129,-5.0579
130,-4.3393
131,-0.41944
132,-5.8539
133,-5.0399
134,-3.8339
135,-7.3932
136,-3.67
137,-4.372
138,-1.1188
139,-2.428
140,-2.6439
141,-8.9777
142,-8.3192
143,-1.9657
144,-9.1081
145,-3.6893
146,-2.3485
147,-2.8809
148,-5.5117
149,-3.697
150,-10.452
151,-7.0483
152,-3.4294
153,-9.5635
154,-15.361
155,-4.1394
156,-5.9023
157,-3.0455
158,-2.9197
159,-8.0008
160,-2.2547
161,-4.6721
162,-4.1169
163,-3.7866
164,-3.6393
165,-6.2765
166,-14.363
167,-8.3367
168,-2.8816
169,-1.9694
170,-2.02
171,-4.3247
172,-2.9869
173,-7.3477
174,-3.0908
175,-1.3917
176,-2.6015
177,-2.7411
178,-9.6986
179,-6.3523
180,-6.1253
181,-2.841
182,-4.6058
183,-4.5856
184,-3.391
185,-3.3767
186,-2.8593
187,-5.732
188,-6.9451
189,-3.5121
190,-3.443
191,-0.16542
192,-0.66473
193,-3.1112
194,-9.294
195,-1.5885
196,-4.5978
197,-3.118
198,-5.83
199,-5.2311
200,-8.7847
201,-0.923
202,-5.1031
203,-9.145
204,-3.1322
205,-6.8546
206,-0.34859
207,-4.5537
208,-3.4129
209,-1.2406
210,-5.998
211,-7.9626
212,-4.0286
213,-4.3997
214,-6.2008
215,-2.96
216,-6.7393
217,-5.811
218,-6.6311
219,-0.18752
220,-7.4145
221,-5.0368
222,-4.5037
223,-5.5509
224,-8.089
225,-4.4325
226,-2.5613
227,-3.5062
228,-2.2224
229,-2.2706
230,-3.3506
231,-8.4084
232,-5.7909
233,-6.3649
234,-1.4554
235,-1.6572
236,-4.9154
237,-12.22
238,-6.7558
239,-9.2052
240,-5.3127
241,-2.8938
242,-4.3348
243,-2.9939
244,-7.7801
245,-3.5635
246,-2.8836
247,-2.0281
248,-7.5811
249,-6.6525
250,-9.7212
251,-11.434
252,-5.7008
253,-9.3286
254,-7.0179
255,-4.0018
256,-2.8316
257,-5.5513
258,-8.6229
259,-6.3624
260,-4.0349
261,-1.695
262,-1.8455
263,-4.7796
264,-3.97
265,-4.8923
266,-7.3765
267,-5.0536
268,-2.1366
269,-5.1967
270,-2.3329
271,-2.594
272,-5.278
273,-3.7553
274,-6.8131
275,-0.05271
276,-1.455
277,-7.1267
278,-8.2962
279,-0.20342
280,-2.2999
281,-3.5842
282,-7.1292
283,-5.7277
284,-5.6604
285,-5.1838
286,-3.8498
287,-1.6379
288,-2.0039
289,-6.6063
290,-4.2742
291,-0.21664
292,-6.3306
293,-3.916
294,-3.2684
295,-2.4687
296,-8.88
297,0.018569
298,-1.3199
299,-5.0265
300,-5.3794
301,-3.5378
302,-4.1594
303,-1.7563
304,-8.2589
305,-7.0273
306,-4.5012
307,-4.088
308,-11.7
309,-5.0094
310,-5.4766
311,-2.6909
312,-6.9909
313,-3.6843
314,-5.5877
315,-4.0715
316,-7.3152
317,-4.0109
