Point_ID,Output
1,-4.1792
2,-5.9613
3,-3.5057
4,-7.1604
5,-4.1704
6,-3.8683
7,-8.5574
8,-8.8488
9,-5.7228
10,-3.3673
11,-4.0146
12,-5.5116
13,-3.2299
14,-5.5274
15,-10.803
16,-5.9922
17,-5.4675
18,-3.4247
19,-5.7409
20,-9.259
21,-1.9481
22,-2.8961
23,-6.5991
24,-2.5943
25,-4.8069
26,-4.819
27,-6.2094
28,-6.1598
29,-8.2733
30,-6.2409
31,-6.2487
32,-2.9435
33,-7.8815
34,-4.5979
35,-5.2991
36,-4.6095
37,-2.6744
38,-5.9322
39,-3.8886
40,-5.5251
41,-3.1841
42,-7.3447
43,-8.2854
44,-2.8415
45,-6.8731
46,-4.5204
47,-2.4172
48,-3.3611
49,-2.4033
50,-6.3875
51,-7.3644
52,-2.1869
53,-3.2366
54,-3.3264
55,-4.0008
56,-5.6614
57,-4.4827
58,-11.165
59,-8.4026
60,-6.9552
61,-4.1303
62,-5.7477
63,-16.155
64,-6.7627
65,-3.0745
66,-1.774
67,-4.5747
68,-5.1652
69,-8.6369
70,-2.8533
71,-4.3595
72,-10.717
73,-6.8268
74,-5.8361
75,-4.7007
76,-7.6771
77,-7.7772
78,-6.8905
79,-2.1023
80,-14.203
81,-1.9303
82,-3.8692
83,-6.4599
84,-5.9131
85,-3.0961
86,-9.2977
87,-9.3906
88,-4.6585
89,-2.2244
90,-11.171
91,-9.2
92,-4.739
93,-4.7084
94,-6.6884
95,-1.3459
96,-6.1021
97,-3.4158
98,-2.9909
99,-2.4386
100,-5.7604
101,-7.1963
102,-6.4895
103,-8.9943
104,-8.3775
105,-4.7015
106,-3.4219
107,-5.8703
108,-2.2179
109,-3.8121
110,-0.68862
111,-7.9529
112,-4.205
113,-4.0764
114,-1.7783
115,-3.5428
116,-2.9872
117,-4.7878
118,-6.0843
119,-9.3308
120,-3.34
121,-6.3951
122,-3.6812
123,-6.6427
124,-11.815
125,-2.7632
126,-6.5393
127,-3.4911
128,-2.6569
129,-5.5823
130,-5.1149
131,-1.3961
132,-7.0272
133,-6.3185
134,-4.8273
135,-8.0326
136,-4.2416
137,-5.0316
138,-1.4889
139,-3.7699
140,-3.8812
141,-9.2786
142,-7.8698
143,-2.1638
144,-9.5466
145,-4.6065
146,-3.2829
147,-3.6873
148,-5.4376
149,-3.9135
150,-11.138
151,-8.3159
152,-4.4143
153,-10.098
154,-15.538
155,-4.5368
