Point_ID,Output
1,-3.9079
2,-5.328
3,-2.9545
4,-6.8938
5,-3.1053
6,-2.6735
7,-7.3577
8,-7.845
9,-4.8034
10,-2.6447
11,-3.1914
12,-4.4576
13,-2.4626
14,-4.346
15,-11.111
16,-4.7471
17,-4.585
18,-2.6465
19,-4.946
20,-8.8525
21,-1.3199
22,-1.7997
23,-5.7637
24,-1.8378
25,-4.4093
26,-4.5175
27,-6.2764
28,-5.5414
29,-7.6614
30,-5.9152
31,-5.2449
32,-2.0431
33,-7.9621
34,-3.4773
35,-4.1731
36,-4.2725
37,-1.5808
38,-5.3212
39,-3.5855
40,-5.5005
41,-1.8432
42,-5.8527
43,-8.3372
44,-2.5883
45,-6.9865
46,-4.2654
47,-2.6727
48,-2.6475
49,-1.2686
50,-5.3791
51,-6.6362
52,-0.9308
53,-2.1245
54,-2.3542
55,-3.3769
56,-4.6084
57,-3.6532
58,-10.852
59,-8.008
60,-6.7499
61,-3.5329
62,-5.0404
63,-15.354
64,-5.8246
65,-2.235
66,-1.0294
67,-3.518
68,-4.3877
69,-7.8032
70,-2.2411
71,-4.1929
72,-10.241
73,-6.9689
74,-4.9927
75,-3.7056
76,-7.8157
77,-7.458
78,-6.7539
79,-1.0448
80,-11.962
81,-1.1203
82,-3.669
83,-5.4331
84,-6.4294
85,-2.1447
86,-8.2851
87,-9.4938
88,-3.5245
89,-1.4464
90,-10.4
91,-8.2224
92,-4.3973
93,-3.7798
94,-5.8592
95,-0.24686
96,-5.1376
97,-2.3337
98,-2.1551
99,-1.4908
100,-4.5823
101,-6.3904
102,-6.1548
103,-7.7141
104,-7.3982
105,-4.4338
106,-2.3172
107,-4.928
108,-1.8082
109,-2.8057
110,0.35637
111,-7.0268
112,-4.7692
113,-2.8415
114,-1.2621
115,-3.1587
116,-2.2131
117,-3.8893
118,-5.9413
119,-9.0227
120,-3.1859
121,-5.5894
122,-2.9685
123,-5.3951
124,-11.32
125,-1.9696
126,-5.4529
127,-2.4846
128,-1.5635
129,-4.9991
130,-4.4245
131,-0.49875
132,-5.922
133,-5.1408
134,-3.9655
135,-7.3777
136,-3.5789
137,-4.2252
138,-0.87174
139,-2.5559
140,-3.0245
141,-8.7748
142,-7.9419
143,-1.9321
144,-8.9786
145,-3.8254
146,-2.2477
147,-2.7223
148,-5.4752
149,-3.6568
150,-10.442
151,-7.1633
152,-3.5654
153,-9.3911
154,-14.702
155,-4.2294
156,-6.0483
157,-3.2622
158,-2.8273
159,-8.575
160,-2.4236
161,-4.0441
162,-4.1497
163,-3.7007
164,-3.7062
165,-6.4401
166,-14.382
167,-8.3232
168,-3.0918
169,-2.0749
170,-1.8773
171,-3.7493
172,-3.063
173,-6.9947
174,-3.1122
175,-1.5695
176,-2.5382
177,-2.8743
178,-9.5381
