Point_ID,Output
1,-4.3565
2,-5.8583
3,-3.0517
4,-7.9203
5,-2.8573
6,-2.8777
7,-6.6615
8,-7.3246
9,-4.9079
10,-2.6904
11,-4.4255
12,-4.3605
13,-2.9181
14,-3.8302
15,-10.684
16,-5.4603
17,-4.2283
18,-2.5378
19,-4.7567
20,-8.7818
21,-1.3576
22,-1.9825
23,-5.6916
24,-2.0153
25,-4.6133
26,-4.2282
27,-6.5042
28,-5.928
29,-7.4601
30,-6.6096
31,-5.2299
32,-2.1931
33,-7.4119
34,-4.0341
35,-5.2453
36,-4.5086
37,-1.5588
38,-6.6305
39,-3.6166
40,-5.1478
41,-2.375
42,-7.7034
43,-7.9053
44,-2.6336
45,-6.4697
46,-4.6384
47,-2.7894
48,-2.7371
49,-1.4484
50,-5.9966
51,-6.6914
52,-1.1574
53,-2.1166
54,-2.5139
55,-3.6965
56,-4.882
57,-3.9918
58,-11.232
59,-9.3619
60,-7.3308
61,-3.3803
62,-5.1151
63,-12.448
64,-5.6766
65,-2.3859
66,-1.1793
67,-3.6372
68,-4.6356
69,-8.0483
70,-3.0573
71,-3.9499
72,-9.8943
73,-7.4641
74,-4.6883
75,-4.074
76,-7.7055
77,-7.421
78,-6.3198
79,-1.247
80,-11.236
81,-1.0301
82,-3.8762
83,-5.6054
84,-6.1818
85,-2.5152
86,-8.7729
87,-10.228
88,-3.3564
89,-1.6421
90,-9.4157
91,-8.7046
92,-4.3592
93,-3.595
94,-5.59
95,-0.70934
96,-5.0694
97,-2.1136
98,-2.0031
99,-1.484
100,-4.8823
101,-6.9415
102,-6.6286
103,-7.9744
104,-5.8414
105,-4.5804
106,-2.5921
107,-5.3201
108,-1.8017
109,-2.8219
110,-0.032834
111,-7.1442
112,-4.7021
113,-3.264
114,-2.0477
115,-3.1861
116,-2.5445
117,-4.0113
118,-5.8718
119,-9.9094
120,-2.1818
121,-4.9595
122,-2.9687
123,-4.96
124,-10.273
125,-1.8083
126,-5.0126
127,-2.6482
128,-1.9345
129,-4.8798
130,-4.2428
131,-0.61657
132,-5.9091
133,-5.5934
134,-2.9417
135,-7.1454
136,-3.566
137,-4.5334
138,-1.0641
139,-2.8925
140,-3.3577
141,-7.0065
142,-8.5458
143,-2.0663
144,-9.5456
145,-3.5544
146,-2.5644
147,-2.9338
148,-5.4735
149,-3.9266
150,-10.56
151,-7.7498
152,-4.9307
153,-9.6991
154,-14.127
155,-4.7389
156,-6.5467
157,-3.0289
158,-4.0139
159,-8.8743
160,-2.7398
161,-4.6833
162,-3.9896
163,-3.8901
164,-3.6771
165,-6.7715
166,-17.855
167,-9.1262
168,-3.2923
169,-2.2418
170,-2.2005
171,-4.2591
172,-3.2485
173,-7.4874
174,-3.4307
175,-2.1222
176,-2.8887
177,-3.0675
178,-10.189
179,-6.552
180,-6.9846
181,-2.934
182,-5.62
183,-5.1439
184,-4.2862
185,-2.8927
186,-3.1557
187,-6.2845
188,-7.0284
189,-3.9714
190,-3.4683
191,-0.46605
192,-0.65839
193,-3.5155
194,-9.0753
195,-1.8507
196,-7.87
197,-2.9497
198,-7.2324
199,-5.331
200,-8.335
201,-1.719
202,-4.9948
203,-9.5822
204,-2.5251
205,-8.5036
206,-0.36203
207,-4.8885
208,-3.7243
209,-1.7388
210,-5.7989
211,-7.3335
212,-4.3714
213,-4.0151
214,-7.1641
215,-2.8859
216,-6.5654
217,-6.6348
218,-7.3985
219,-0.37685
220,-5.8965
221,-6.9164
222,-4.2029
223,-6.2401
224,-8.9117
225,-4.8666
226,-2.9315
227,-3.9839
228,-3.4086
229,-2.2395
230,-3.7565
231,-8.154
232,-6.8233
233,-6.2199
234,-1.7051
235,-1.6034
236,-5.0122
237,-12.383
238,-5.6928
239,-8.7245
240,-7.2237
241,-2.975
242,-4.2482
243,-3.428
244,-8.6708
245,-3.5519
246,-2.8661
247,-2.0752
248,-7.5755
249,-6.7853
250,-10.339
251,-12.328
252,-7.0263
253,-9.2719
254,-7.1836
255,-4.3452
256,-3.8432
257,-5.1867
258,-8.8044
259,-6.7753
260,-4.385
261,-1.7868
262,-2.4172
263,-5.0877
264,-3.7711
265,-6.0525
266,-8.3085
267,-4.0491
268,-4.0809
269,-5.4347
270,-2.7521
271,-3.1527
272,-5.3864
273,-3.6732
274,-7.1261
275,-1.3531
276,-2.1636
277,-6.5035
278,-8.3001
279,-0.43425
280,-2.9272
281,-4.3758
282,-7.5729
283,-5.7762
284,-5.9752
285,-5.2462
286,-4.1322
287,-1.671
288,-2.496
289,-6.5549
290,-3.6236
291,-0.40276
292,-6.3598
293,-4.2184
294,-3.0033
295,-2.5647
296,-11.261
297,-0.33642
298,-1.2328
299,-4.573
300,-5.1426
301,-3.1725
302,-4.0608
303,-2.5006
304,-9.0445
305,-6.4398
306,-4.8797
307,-4.2426
308,-10.582
309,-4.3217
310,-5.7937
311,-2.8418
312,-6.778
313,-4.4581
314,-5.1198
315,-3.7653
316,-7.9161
317,-4.0373
318,-3.2328
