Point_ID,Output
1,.289
2,.34
3,.128
4,.306
5,*0.526
6,.394
7,.46
8,.411
9,*0.555
10,.301
11,.44
12,.408
13,.162
14,.346
15,.375
16,.425
17,.259
18,.201
19,.312
20,.461
21,.292
22,.18
23,.476
24,.346
25,.437
26,.472
27,.398
28,.161
29,.392
30,.297
31,.403
32,.35
33,.393
34,.25
35,.346
36,.471
37,.407
38,.425
39,.473
40,.21
41,.361
42,.403
43,.471
44,*0.509
45,.455
46,.429
47,.344
48,.147
49,.306
50,.425
51,.25
52,.106
53,.106
54,*0.587
55,.472
56,.371
57,.297
58,.31
59,.348
60,.231
61,*0.548
62,.386
63,.46
64,.334
65,.316
66,.437
67,.442
68,.351
69,.382
70,.251
71,.387
72,.212
73,.432
74,.403
75,.26
76,.371
77,.471
78,.438
79,.441
80,.479
81,.371
82,.353
83,.256
84,*0.658
85,.465
86,.404
87,.487
88,.35
89,.265
90,.47
91,.148
92,.212
93,.488
94,.352
95,.42
96,.492
97,*0.55
98,.258
99,.302
100,0.458
101,0.623
102,0.546
103,0.798
104,0.793
105,0.667
106,0.485
107,0.232
108,0.388
109,0.78
110,0.553
111,0.573
112,0.218
113,0.62
114,0.531
115,0.519
116,0.66
117,0.45
118,0.673
119,0.955
120,0.514
121,0.579
122,0.446
123,0.55
124,0.571
125,0.321
126,0.633
127,0.731
128,0.607
129,0.633
130,0.473
131,0.609
132,0.941
133,0.433
134,0.65
135,0.788
136,0.594
137,0.545
138,0.523
139,0.301
140,0.667
141,0.808
142,0.513
143,0.617
144,0.719
145,0.729
146,0.679
147,0.924
148,0.69
149,0.979
150,0.546
151,0.549
152,0.818
153,0.515
154,0.774
155,0.807
156,0.47
157,0.536
158,0.695
159,0.8
160,0.976
161,0.914
162,0.75
163,0.345
164,0.841
165,0.365
166,0.92
167,0.529
168,0.84
169,0.631
170,0.593
171,0.553
172,0.671
173,0.597
174,0.418
175,0.865
176,0.609
177,0.371
178,0.297
179,0.559
180,0.73
181,0.715
182,0.327
183,0.458
184,0.967
185,0.862
186,0.251
187,0.939
188,0.64
189,0.863
190,0.453
191,0.233
192,0.622
193,0.477
194,0.604
195,0.574
196,0.538
197,0.617
1,.172
2,.476
3,.404
4,.295
5,.411
6,*0.643
7,.437
8,.279
9,.467
10,.385
11,.169
12,.084
13,.408
14,.404
15,.443
16,.179
17,.291
18,.422
19,.23
20,*0.532
21,.18
22,.458
23,*0.52
24,.166
25,.27
26,.069
27,.194
28,.408
29,.221
30,*0.513
31,.321
32,*0.58
33,*0.508
34,*0.556
35,*0.589
36,*0.598
37,*0.586
38,.403
39,.17
40,.359
41,.369
42,.31
43,.343
44,.43
45,.403
46,.445
47,*0.56
48,.383
49,.277
50,.182
51,.483
52,.19
53,*0.511
54,.241
55,.416
56,.293
57,.126
58,*0.574
59,.172
60,.308
61,*0.526
62,*0.629
63,.311
64,.22
65,.277
66,.187
67,.376
68,.443
69,.466
70,.49
71,.382
72,.439
73,.293
74,.218
75,.337
76,*0.508
77,.292
78,.243
79,.483
80,.431
81,.25
82,.336
83,.404
84,*0.666
85,.255
86,.417
87,.251
88,*0.668
89,.297
90,.42
91,.282
92,.498
93,.097
94,.311
95,.113
96,.204
97,.387
98,.133
99,0.475
100,0.571
101,0.396
102,0.517
103,0.56
104,0.746
105,0.542
106,0.543
107,0.478
108,0.687
109,0.579
110,0.349
111,0.533
112,0.463
113,0.744
114,0.85
115,0.721
116,0.756
117,0.382
118,0.658
119,0.834
120,0.91
121,0.472
122,0.763
123,0.918
124,0.442
125,0.578
126,0.457
127,0.938
128,0.452
129,0.531
130,0.906
